name,data,depr_data
dict-slovnyk_en-uk,[],[]
dict-slovnyk_ru-en,[],[]
dict-slovnyk_uk-en,[],[]
dict-web1913,[],[]
dict-wn,[],[]
dict-yo,[],[]
dictd,"[""dict""]",[]
didu,[],[]
diffoscope,[],[]
diffpdf,[],[]
diffstat,[],[]
digger,[],[]
dill,[],[]
dillo,[],[]
dino,[],[]
diod,[],[]
dirac,[],[]
directory-maven-plugin,[],[]
directory-project,[],[]
disable-usb-autosuspend,[],[]
disc-cover,[],[]
discount,[],[]
disktype,[],[]
disomaster,[],[]
distribute,[],[]
sword-bible-he-wlc,[],[]
sword-bible-la-vulgate,[],[]
sword-bible-la-vulgate_hebps,[],[]
sword-bible-ru-rst,[],[]
sword-bible-ru-rusmakarij,[],[]
sword-bibles-de,"[""sword-texts-de""]","[""sword-texts-de""]"
sword-bibles-he,"[""sword-bibles-hebrew""]","[""sword-bibles-hebrew""]"
sword-bibles-la,"[""sword-bibles-latin""]","[""sword-bibles-latin""]"
sword-commentary-en-mhc,[],[]
sxiv,[],[]
sylpheed,[],[]
symlinks,[],[]
symmetrica,[],[]
sympy,[],[]
synaesthesia,[],[]
synaptic,[],[]
synaptic-kde,[],[]
synbak,[],[]
synergy,[],[]
synergy1,[],[]
synkron,[],[]
sysbench,[],[]
sysconftool,[],[]
sysctl-conf-userns,[],[]
sysfsutils,"[""libsysfs-static-devel""]","[""libsysfs-static-devel""]"
syskeeper,[],[]
sysklogd,"[""syslogd-daemon""]",[]
syslinux,[],[]
syslinux1,[],[]
syslog-common,[],[]
sysprof,[],[]
gem-webrick,[],[]
gem-webrobots,[],[]
gem-websocket,[],[]
gem-wikicloth,[],[]
gem-will_paginate,"[""ruby-will_paginate""]",[]
gem-winrm,[],[]
gem-winrm-elevated,[],[]
gem-winrm-fs,[],[]
gem-wisper,[],[]
gem-wmi-lite,[],[]
gem-x-editable-rails,"[""ruby-x-editable-rails""]","[""ruby-x-editable-rails""]"
gem-yajl-ruby,"[""yajl-ruby""]",[]
gem-yard,"[""ruby-yard""]",[]
gem-yard-sitemap,[],[]
gem-zoom,"[""ruby-zoom""]","[""ruby-zoom""]"
gemdropx,[],[]
gemrb,[],[]
genext2fs,[],[]
genius,[],[]
genstats,[],[]
gentlyweb-utils,[],[]
gentoo,[],[]
geoclue2,[],[]
geoipupdate,[],[]
geomview,[],[]
gerbv,[],[]
geronimo-annotation,[],[]
geronimo-commonj,[],[]
geronimo-jcache,[],[]
geronimo-jcdi-1.0-api,[],[]
geronimo-jms,[],[]
distrodb-static-altlinux-sisyphus,[],[]
distromap-pypi-default-altlinux-sisyphus,[],[]
distromap-rosa-default-altlinux-sisyphus,[],[]
ditaa,[],[]
ditchers,[],[]
djview4,"[""djvu-viewer""]",[]
djvu,"[""djvu-devel""]","[""djvu-devel""]"
dlcall,[],[]
dleyna-connector-dbus,[],[]
dleyna-core,[],[]
dleyna-renderer,[],[]
dleyna-server,[],[]
dlint,[],[]
dlm,[],[]
dmenu,[],[]
dmenu-wl,[],[]
dmg2img,[],[]
dmraid,[],[]
dmsdos,[],[]
dnf,[],[]
dnscrypt-proxy,[],[]
dnsflood,[],[]
dnsjava,[],[]
dnstop,[],[]
dnstracer,[],[]
dnswl-sync,[],[]
doc-gnu-ru,[],[]
docbook-simple,[],[]
docbook-slides,[],[]
docbook-style-dsssl,[],[]
docbook-style-dsssl-doc,[],[]
docbook-style-xsl,"[""docbook-xsl""]",[]
docbook-tldp-xsl,[],[]
docbook-to-man,[],[]
docbook-utils,"[""docbook-utils-pdf""]",[]
docbook2X,[],[]
docbook5-schemas,"[""docbook5-dtd"",""docbook5-rng"",""docbook5-sch"",""docbook5-xsd""]","[""docbook5-dtd"",""docbook5-rng"",""docbook5-sch"",""docbook5-xsd""]"
docbook5-style-xsl,"[""docbook-xsl-ns""]","[""docbook-xsl-ns""]"
docker-compose,[],[]
docker-machine,[],[]
docopts,[],[]
docs-alt-education,[],[]
docs-alt-spworkstation,[],[]
docs-alt-workstation,[],[]
ghc8.6.4,"[""ghc"",""haskell(abi)"",""rpm-macros-ghc-common""]","[""ghc"",""rpm-macros-ghc-common""]"
ghc8.6.4-adldap,[],[]
ghc8.6.4-aeson,[],[]
ghc8.6.4-aeson-pretty,[],[]
ghc8.6.4-ansi-terminal,[],[]
ghc8.6.4-asn1-encoding,[],[]
ghc8.6.4-asn1-parse,[],[]
ghc8.6.4-asn1-types,[],[]
ghc8.6.4-async,[],[]
ghc8.6.4-base-compat,[],[]
ghc8.6.4-base-noprelude,[],[]
ghc8.6.4-base16-bytestring,[],[]
ghc8.6.4-basement,[],[]
ghc8.6.4-bitarray,[],[]
ghc8.6.4-blaze-builder,[],[]
ghc8.6.4-blaze-html,[],[]
ghc8.6.4-bytestring-encoding,[],[]
ghc8.6.4-case-insensitive,[],[]
ghc8.6.4-cereal,[],[]
ghc8.6.4-chronos,[],[]
ghc8.6.4-clock,[],[]
ghc8.6.4-cmark-gfm,[],[]
ghc8.6.4-co-log,[],[]
ghc8.6.4-co-log-core,[],[]
ghc8.6.4-colour,[],[]
ghc8.6.4-connection,[],[]
ghc8.6.4-contravariant,[],[]
ghc8.6.4-cookie,[],[]
ghc8.6.4-cryptohash-sha256,[],[]
geronimo-parent-poms,"[""geronimo-specs""]",[]
geronimo-validation,[],[]
geshi,[],[]
getdp,[],[]
getfemxx,"[""getfem"",""libgetfemxx""]","[""getfem""]"
getmail,[],[]
getstream,[],[]
gettext-doclet,[],[]
gettext-lint,[],[]
getxbook,[],[]
gf-complete,[],[]
gfloatbg,[],[]
gftp,[],[]
gfxboot,[],[]
ggaoed,[],[]
ggz-base-libs,"[""ggz-client-libs"",""ggz-client-libs-devel"",""libggz"",""libggz-devel""]","[""ggz-client-libs"",""libggz"",""libggz-devel""]"
ggz-gtk-games,[],[]
system-backup,[],[]
system-config-audit,[],[]
system-config-printer-fonarik,[],[]
system-report,[],[]
systemd-boot-trigger,[],[]
systemd-bootchart,[],[]
python3-module-AuthEncoding,[],[]
python3-module-BTrees,[],[]
python3-module-CacheMan,[],[]
python3-module-Chaco,[],[]
python3-module-Cheetah,"[""python-module-Cheetah""]",[]
python3-module-ContrailOnlineCAClient,[],[]
python3-module-Cython,[],[]
python3-module-DAWG-Python,[],[]
python3-module-Enable,[],[]
python3-module-Eve-Elastic,"[""python3(eve_elastic)""]","[""python3(eve_elastic)""]"
ghc8.6.4-cryptonite,[],[]
ghc8.6.4-data-default,[],[]
ghc8.6.4-data-default-instances-containers,[],[]
ghc8.6.4-data-default-instances-dlist,[],[]
ghc8.6.4-data-default-instances-old-locale,[],[]
ghc8.6.4-digest,[],[]
ghc8.6.4-dlist,[],[]
ghc8.6.4-doctemplates,[],[]
ghc8.6.4-echo,[],[]
ghc8.6.4-ed25519,[],[]
ghc8.6.4-emojis,[],[]
ghc8.6.4-entropy,[],[]
ghc8.6.4-errors,[],[]
ghc8.6.4-filemanip,[],[]
ghc8.6.4-generic-deriving,[],[]
ghc8.6.4-glob,[],[]
ghc8.6.4-hackage-security,[],[]
ghc8.6.4-hashable,[],[]
ghc8.6.4-hfuse,[],[]
ghc8.6.4-hourglass,[],[]
ghc8.6.4-hslogger,[],[]
ghc8.6.4-hslua,[],[]
ghc8.6.4-hslua-module-system,[],[]
ghc8.6.4-hsyaml,[],[]
ghc8.6.4-http,[],[]
ghc8.6.4-http-client,[],[]
ghc8.6.4-http-client-tls,[],[]
ghc8.6.4-hxt,[],[]
ghc8.6.4-hxt-charproperties,[],[]
ghc8.6.4-hxt-regex-xmlschema,[],[]
ghc8.6.4-hxt-unicode,[],[]
ghc8.6.4-integer-logarithms,[],[]
ghc8.6.4-ipynb,[],[]
ghc8.6.4-juicypixels,[],[]
ghc8.6.4-ldap,[],[]
ghc8.6.4-markdown-unlit,[],[]
ghc8.6.4-memory,[],[]
ghc8.6.4-mono-traversable,[],[]
ghc8.6.4-network,[],[]
ghc8.6.4-network-uri,[],[]
ghc8.6.4-old-time,[],[]
ghc8.6.4-optparse-applicative,[],[]
ghc8.6.4-pandoc-types,[],[]
ghc8.6.4-parsec,[],[]
ghc8.6.4-pem,[],[]
ghc8.6.4-primitive,[],[]
ghc8.6.4-quickcheck,[],[]
ghc8.6.4-random,[],[]
ghc8.6.4-regex-tdfa,[],[]
ghc8.6.4-resolv,[],[]
ghc8.6.4-safe,[],[]
ghc8.6.4-sandi,[],[]
ghc8.6.4-scientific,[],[]
ghc8.6.4-sha,[],[]
ghc8.6.4-skylighting,[],[]
ghc8.6.4-skylighting-core,[],[]
ghc8.6.4-socks,[],[]
ghc8.6.4-splitmix,[],[]
ghc8.6.4-statevar,[],[]
ghc8.6.4-streaming-commons,[],[]
ghc8.6.4-syb,[],[]
ghc8.6.4-tagsoup,[],[]
ghc8.6.4-tar,[],[]
ghc8.6.4-temporary,[],[]
ghc8.6.4-text-conversions,[],[]
ghc8.6.4-tls,[],[]
ghc8.6.4-torsor,[],[]
ghc8.6.4-transformers-compat,[],[]
ghc8.6.4-typerep-map,[],[]
ghc8.6.4-unicode-transforms,[],[]
ghc8.6.4-unix-compat,[],[]
ghc8.6.4-unordered-containers,[],[]
ghc8.6.4-utf8-string,[],[]
ghc8.6.4-uuid-types,[],[]
ghc8.6.4-vector,[],[]
ghc8.6.4-x509,[],[]
ghc8.6.4-x509-store,[],[]
ghc8.6.4-x509-system,[],[]
ghc8.6.4-x509-validation,[],[]
ghc8.6.4-xml,[],[]
ghc8.6.4-zlib,[],[]
ghex,[],[]
python3-module-Fabric,"[""python3(Fabric)""]",[]
python3-module-FacebookSearch,[],[]
python3-module-FormEncode,[],[]
python3-module-GeoIP2,[],[]
python3-module-Geraldo,[],[]
python3-module-GitPython,[],[]
python3-module-IPy,[],[]
python3-module-Levenshtein,"[""python3(Levenshtein)""]",[]
python3-module-MaxMindDB,[],[]
python3-module-Ming,[],[]
python3-module-Naked,[],[]
python3-module-Objects,"[""python3(objects)""]","[""python3(objects)""]"
python3-module-PAM,[],[]
python3-module-PasteDeploy,"[""python3(PasteDeploy)""]",[]
python3-module-PasteScript,"[""python3(PasteScript)""]","[""python3(PasteScript)""]"
python3-module-Paver,"[""python-module-Paver""]",[]
python3-module-Pillow,[],[]
python3-module-PyDSTool,[],[]
python3-module-PyPDF3,[],[]
python3-module-PyQt-builder,[],[]
python3-module-PyQt5,"[""python3(dbus.mainloop.pyqt5)""]",[]
python3-module-PyQt5-sip,[],[]
python3-module-Pyro4,[],[]
python3-module-QtAwesome,[],[]
python3-module-QtDarkStyle,[],[]
python3-module-Quamash,[],[]
python3-module-RDFAlchemy,"[""python3(RDFAlchemy)""]","[""python3(RDFAlchemy)""]"
python3-module-Reportlab,"[""(ALT"",""34732)"",""bug"",""python-reportlab""]","[""python-reportlab(ALTbug34732)""]"
python3-module-RestrictedPython,[],[]
python3-module-SQLObject,[],[]
python3-module-SQLiteFKTG4SA,"[""python3(sqlitefktg4sa)""]","[""python3(sqlitefktg4sa)""]"
python3-module-SimPy,[],[]
python3-module-TGScheduler,[],[]
python3-module-Telethon,[],[]
python3-module-TurboGears2,[],[]
python3-module-WebFlash,[],[]
python3-module-XenAPI,[],[]
python3-module-ZopeUndo,[],[]
python3-module-aafigure,[],[]
python3-module-aar2slob,[],[]
python3-module-adb-shell,[],[]
python3-module-addict,"[""python3(addict)""]","[""python3(addict)""]"
python3-module-aenum,[],[]
python3-module-affinegap,[],[]
python3-module-afl,[],[]
python3-module-agate,[],[]
python3-module-agate-dbf,[],[]
python3-module-agate-excel,[],[]
python3-module-agate-sql,[],[]
python3-module-aiodns,[],[]
python3-module-aiofiles,[],[]
python3-module-aiohttp,[],[]
python3-module-aiohttp-cors,[],[]
python3-module-aiopg,"[""python3(aiopg)""]",[]
python3-module-aioredis,[],[]
python3-module-ajsonrpc,[],[]
python3-module-alembic,"[""python-module-alembic""]",[]
python3-module-algopy,"[""python3(algopy)""]",[]
python3-module-alsaaudio,[],[]
python3-module-alterator,[],[]
python3-module-amqplib,[],[]
python3-module-amt,[],[]
python3-module-androidtv,[],[]
python3-module-ansiconv,[],[]
python3-module-antlr4,"[""python3(antlr4)""]",[]
python3-module-anykeystore,[],[]
python3-module-anywho,"[""python3(anywho)""]","[""python3(anywho)""]"
python3-module-aodhclient,[],[]
python3-module-apcaccess,[],[]
python3-module-apipkg,[],[]
python3-module-appdirs,"[""python3(appdirs)""]",[]
python3-module-application,[],[]
python3-module-apply,[],[]
python3-module-apscheduler,[],[]
python3-module-argcomplete,"[""python-module-argcomplete""]",[]
python3-module-argon2-cffi,[],[]
python3-module-argparse_tools,"[""python3(argparse_tools)""]","[""python3(argparse_tools)""]"
python3-module-arrow,[],[]
python3-module-asgiref,[],[]
python3-module-asn1crypto,[],[]
python3-module-aspectlib,[],[]
python3-module-asterisk-ami,[],[]
python3-module-astral,[],[]
nfs,[],[]
nftables,[],[]
nginx-etersoft,[],[]
nginx-webapps,[],[]
ngrep,[],[]
ngxtop,[],[]
nheko,[],[]
nibbles,[],[]
nickle,[],[]
nicotine-plus,"[""nicotine""]","[""nicotine""]"
nicstat,[],[]
niftilib,[],[]
nightfall,[],[]
nikto,[],[]
nim-lang,[],[]
ninja-build,[],[]
ninja-ide,[],[]
ninvaders,[],[]
nish-functions,[],[]
nitrokey-app,[],[]
nitroshare,[],[]
njam,[],[]
nlohmann-json,"[""json-cpp""]",[]
nlopt,[],[]
nmon,[],[]
nnn,[],[]
node-bash-language-server,[],[]
node-eslint,"[""eslint"",""nodejs-eslint""]","[""nodejs-eslint""]"
node-grunt-cli,[],[]
node-gyp,"[""npm(node-gyp)""]",[]
node-source-map,"[""nodejs-source-map""]","[""nodejs-source-map""]"
node-string,"[""nodejs-string""]","[""nodejs-string""]"
node-tap,"[""nodejs-tap""]","[""nodejs-tap""]"
node-window-size,"[""nodejs-window-size""]","[""nodejs-window-size""]"
node-wordwrap,"[""nodejs-wordwrap""]","[""nodejs-wordwrap""]"
nodm,[],[]
noggit,[],[]
nogravity,[],[]
nogravity-data,[],[]
noip,[],[]
nom-tam-fits,[],[]
nomarch,[],[]
normalize,[],[]
nosync,[],[]
notepadqq,[],[]
notification-daemon,[],[]
notmuch,[],[]
notmuch-addrlookup,[],[]
novnc,[],[]
npmjs-detect-libs,[],[]
npth,[],[]
npush,[],[]
nqp,[],[]
nrg2iso,[],[]
nrg4iso,[],[]
nsc2ke,[],[]
nslint,[],[]
nsnake,[],[]
nspec,[],[]
nss-mdns,[],[]
nss_ldap,"[""nss-ldap""]",[]
nss_wrapper,[],[]
nstow,[],[]
nted,[],[]
python3-module-astroid,[],[]
python3-module-asttokens,[],[]
python3-module-async-upnp-client,[],[]
python3-module-async_generator,[],[]
python3-module-atpublic,[],[]
python3-module-attrs,[],[]
python3-module-augeas,[],[]
python3-module-authlib,[],[]
python3-module-authres,[],[]
python3-module-autobahn,[],[]
python3-module-automat,[],[]
python3-module-automaton,[],[]
python3-module-av,[],[]
python3-module-awesomeversion,[],[]
python3-module-aws-xray-sdk,[],[]
python3-module-ax,[],[]
python3-module-axolotl,[],[]
python3-module-axolotl-curve25519,[],[]
python3-module-babel,[],[]
python3-module-backcall,[],[]
python3-module-bandit,[],[]
python3-module-barbicanclient,[],[]
python3-module-barenecessities,[],[]
python3-module-bcrypt,[],[]
python3-module-beaker,[],[]
python3-module-beanstalkc,[],[]
python3-module-beautifulsoup4,"[""python3-module-BeautifulSoup4""]",[]
python3-module-behave,[],[]
python3-module-bencode,[],[]
python3-module-betamax,[],[]
python3-module-billiard,[],[]
python3-module-binstr,"[""python3(binstr)""]","[""python3(binstr)""]"
kernel-source-rtl8821cu,[],[]
kf5-attica,[],[]
kf5-baloo,[],[]
kf5-breeze-icons,"[""kde4-icon-theme""]",[]
kf5-frameworkintegration,[],[]
kf5-kactivities-stats,[],[]
kf5-karchive,[],[]
kf5-kauth,[],[]
kf5-kbookmarks,[],[]
kf5-kcmutils,[],[]
kf5-kcodecs,[],[]
kf5-kcompletion,[],[]
kf5-kconfig,[],[]
kf5-kcontacts,"[""kde5-kcontacts-common"",""kde5-kcontacts-devel""]",[]
kf5-kcoreaddons,[],[]
kf5-kcrash,[],[]
kf5-kdbusaddons,[],[]
kf5-kdeclarative,[],[]
kf5-kded,[],[]
kf5-kdelibs4support,[],[]
kf5-kdesignerplugin,[],[]
kf5-kdesu,[],[]
kf5-kdewebkit,[],[]
kf5-kdnssd,[],[]
kf5-kemoticons,[],[]
kf5-kfilemetadata,[],[]
kf5-kglobalaccel,[],[]
kf5-kguiaddons,[],[]
kf5-khtml,[],[]
kf5-ki18n,[],[]
kf5-kiconthemes,[],[]
kf5-kidletime,[],[]
kf5-kinit,[],[]
kf5-kio,[],[]
kf5-kitemmodels,[],[]
kf5-kitemviews,[],[]
kf5-kjobwidgets,[],[]
kf5-kjs,[],[]
kf5-kjsembed,[],[]
kf5-kmediaplayer,[],[]
kf5-knewstuff,[],[]
kf5-knotifications,[],[]
kf5-knotifyconfig,[],[]
kf5-kpackage,[],[]
kf5-kparts,[],[]
kf5-kplotting,[],[]
kf5-kpty,[],[]
kf5-kquickcharts,[],[]
kf5-kross,[],[]
kf5-kservice,[],[]
kf5-kunitconversion,[],[]
kf5-kwallet,[],[]
kf5-kwayland,[],[]
kf5-kwidgetsaddons,[],[]
kf5-kxmlgui,[],[]
kf5-kxmlrpcclient,[],[]
kf5-networkmanager-qt,[],[]
kf5-plasma-framework,[],[]
kf5-prison,[],[]
kf5-qqc2-desktop-style,[],[]
kf5-solid,[],[]
kf5-sonnet,[],[]
kf5-syntax-highlighting,[],[]
nuclearchess,[],[]
nudoku,[],[]
nuget,[],[]
numactl,[],[]
numlock,"[""NumLock""]","[""NumLock""]"
numlockx,[],[]
numptyphysics,[],[]
nut,"[""nut-driver"",""nut-driver-usb""]","[""nut-driver"",""nut-driver-usb""]"
nuttcp,[],[]
nv-codec-headers,[],[]
nvclock,[],[]
nvdock,[],[]
nvidia-xconfig,[],[]
python3-module-bitarray,[],[]
python3-module-bitmap,"[""python3(bitmap)""]","[""python3(bitmap)""]"
python3-module-bitstring,[],[]
python3-module-bitvector,[],[]
python3-module-bjoern,[],[]
python3-module-blazarclient,[],[]
python3-module-bleach,[],[]
python3-module-blessed,[],[]
python3-module-blink,"[""python3(blink)""]","[""python3(blink)""]"
python3-module-blinker,[],[]
python3-module-blist,[],[]
python3-module-boltons,[],[]
python3-module-boto,[],[]
python3-module-boto3,[],[]
python3-module-bottle,"[""python-module-bottle"",""python3(bottle)""]","[""python-module-bottle""]"
python3-module-bottleneck,[],[]
python3-module-bravia-tv,[],[]
python3-module-breathe,[],[]
python3-module-brotlipy,[],[]
python3-module-bsddb3,[],[]
python3-module-bt-proximity,[],[]
gtk%2B3-themes-incompatible,[],[]
grun,[],[]
gsasl,[],[]
gsettings-qt,[],[]
gshutdown,[],[]
gstatus,[],[]
gstreamer0.10,[],[]
gsynaptics,[],[]
gt,[],[]
gtans,[],[]
gtg,[],[]
gthumb,[],[]
gtick,[],[]
gtk-chtheme,[],[]
gtk-engines-dwerg,[],[]
gtk-engines-mgicchikn,[],[]
gtk-engines-wonderland,[],[]
gtk-sharp,[],[]
gtk-theme-deepin,[],[]
gtk-theme-equilux,[],[]
gtk-theme-greybird,[],[]
gtk-theme-qogir,[],[]
gtk-theme-switch,[],[]
gtk-theme-windows-10,[],[]
gtk-themes-mint,[],[]
gtk-vnc,[],[]
gtk2-ssh-askpass,"[""/usr/lib/openssh/ssh-askpass"",""openssh-askpass-gnome"",""openssh-askpass-gtk2""]","[""/usr/lib/openssh/ssh-askpass"",""openssh-askpass-gnome"",""openssh-askpass-gtk2""]"
gtk2-theme-Human-lite,[],[]
gtk2-theme-afterhours,[],[]
gtk2-theme-arc,[],[]
gtk2-theme-clearlooks-compact,[],[]
gtk2-theme-gray,[],[]
gtk2-theme-human,[],[]
gtk2-theme-nimbus,[],[]
gtk2-theme-oxygen,[],[]
gtk2-theme-oxygen-gtk,"[""oxygen-gtk""]","[""oxygen-gtk""]"
gtk2-theme-oxygen-molecule,[],[]
gtk2-theme-simplicity,[],[]
gtk2-themes-Overglossed,[],[]
gtk2-themes-SlicknesS,[],[]
gtk2-themes-SlicknesS-black,[],[]
gtk2-themes-aurora,[],[]
gtk2-themes-bluebubble,[],[]
gtk2-themes-fishing-the-sky,[],[]
gtk2-themes-fishpie,[],[]
gtk2-themes-gnububble,[],[]
gtk2-themes-gtk2step,[],[]
gtk2-themes-limebubble,[],[]
gtk2-themes-murrine,[],[]
gtk2-themes-transmetal,[],[]
gtk3-theme-clearlooks-phenix,"[""clearlooks-phenix-gtk3-theme""]","[""clearlooks-phenix-gtk3-theme""]"
gtk3-theme-oxygen-gtk,"[""oxygen-gtk""]","[""oxygen-gtk""]"
gtk3-theme-white,[],[]
gtkam,[],[]
gtkballs,[],[]
gtkcdlabel,[],[]
gtkdbfeditor,[],[]
gtkglext,"[""gtkglext-devel""]",[]
gtkhtml3,"[""libgtkhtml3-devel"",""libgtkhtml3-devel-static""]","[""libgtkhtml3-devel-static""]"
gtkperf,[],[]
gtkspell,[],[]
gtkspell3,[],[]
gtkterm,[],[]
gtorrentviewer,[],[]
gtranslator,[],[]
gts,[],[]
gtypist,[],[]
guacamole-server,[],[]
guake,[],[]
guava,[],[]
guava20,[],[]
gucharmap,[],[]
gucharmap7,[],[]
guessencoding,[],[]
guest-account,[],[]
guestfs-data,"[""libguestfs-data""]","[""libguestfs-data""]"
guestfs-tools,"[""libguestfs-tools""]",[]
guetzli,[],[]
libgbinder,[],[]
nvidia_glx_src_390.141,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_390.143,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_390.144,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_390.147,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_390.151,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_390.154,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_460.32.03,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_460.39,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_460.56,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_460.73.01,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_460.80,"[""libnvidia-egl-wayland""]",[]
nvidia_glx_src_460.84,"[""libnvidia-egl-wayland""]",[]
gsmartcontrol,[],[]
gsoap,[],[]
gsopcast,[],[]
gsound,[],[]
gssproxy,[],[]
gst-plugins-espeak1.0,[],[]
docs-kdesktop,[],[]
docs-lxdesktop-lite,[],[]
docs-school-junior,[],[]
docs-school-master,[],[]
docs-school-teacher,[],[]
document-templates,[],[]
docx2txt,[],[]
dogtail,[],[]
doitlive,[],[]
dolphin-emu,[],[]
dom4j,[],[]
dontpanic,[],[]
doom64ex,[],[]
dopewars,[],[]
dosage,[],[]
dosbox,[],[]
dosbox-staging,[],[]
dosemu-freedos,[],[]
dosfstools,"[""mkdosfs-ygg""]","[""mkdosfs-ygg""]"
dotnet-common,[],[]
dotnet-coreclr-2.1,[],[]
dotnet-corefx-2.1,[],[]
dotnet-hostfxr-2.1,[],[]
dotnet-sdk-2.1,[],[]
python3-module-build,[],[]
python3-module-buildozer,[],[]
python3-module-bundle,[],[]
python3-module-cHaversine,"[""python3(cHaversine)""]","[""python3(cHaversine)""]"
python3-module-cachecontrol,[],[]
python3-module-cached-property,[],[]
python3-module-cachelib,[],[]
python3-module-cairocffi,[],[]
python3-module-caja,[],[]
python3-module-caldav,[],[]
python3-module-canonicaljson,[],[]
python3-module-castellan,[],[]
python3-module-categorical-distance,"[""python3(categorical)""]","[""python3(categorical)""]"
python3-module-cbor,[],[]
python3-module-cbor2,[],[]
python3-module-cchardet,[],[]
python3-module-cef,"[""python3(cef)""]","[""python3(cef)""]"
python3-module-ceilometerclient,[],[]
python3-module-cerberus,"[""python3(cerberus)""]",[]
python3-module-cffi,[],[]
python3-module-cfgv,[],[]
python3-module-cftime,[],[]
python3-module-cgen,[],[]
python3-module-chai,"[""python3(chai)""]","[""python3(chai)""]"
python3-module-chameleon.core,[],[]
python3-module-changefinder,[],[]
python3-module-characteristic,[],[]
python3-module-cheroot,[],[]
python3-module-cherrypy,[],[]
python3-module-chevron,"[""python3(chevron)""]","[""python3(chevron)""]"
python3-module-cinderclient,[],[]
python3-module-ciscoconfparse,[],[]
python3-module-ciso8601,[],[]
python3-module-clang,[],[]
python3-module-cliapp,[],[]
python3-module-click-didyoumean,[],[]
python3-module-click-plugins,[],[]
python3-module-click-repl,[],[]
python3-module-clickhouse-cityhash,[],[]
python3-module-cliff,[],[]
python3-module-cliff-tablib,[],[]
python3-module-cloudpickle,[],[]
python3-module-clyde,"[""python3(clyde)""]",[]
python3-module-cmd2,[],[]
python3-module-cobs,"[""python3(cobs)""]",[]
python3-module-codepy,[],[]
python3-module-codeviking.math,"[""python3(codeviking.math)""]","[""python3(codeviking.math)""]"
python3-module-collect-exceptions,"[""python3(collect_exceptions)""]","[""python3(collect_exceptions)""]"
python3-module-collective.js.jqsmartTruncation,"[""python3(collective.js.jqsmartTruncation)""]","[""python3(collective.js.jqsmartTruncation)""]"
python3-module-collective.js.knockout,"[""python3(collective.js.knockout)""]","[""python3(collective.js.knockout)""]"
python3-module-collective.js.speakjs,"[""python3(collective.js.speakjs)""]","[""python3(collective.js.speakjs)""]"
python3-module-collective.js.throttledebounce,"[""python3(collective.js.throttledebounce)""]","[""python3(collective.js.throttledebounce)""]"
python3-module-colorlog,[],[]
python3-module-colormath,[],[]
dvd%2Brw-tools,[],[]
ruby-multipart-post,[],[]
ruby-mustermann,[],[]
ruby-native-package-installer,[],[]
ruby-net-ping,[],[]
ruby-net-ssh-gateway,[],[]
ruby-net-telnet,[],[]
ruby-oauth,[],[]
ruby-omniauth,[],[]
ruby-omniauth-gitlab,[],[]
ruby-omniauth-google-oauth2,[],[]
ruby-omniauth-oauth2,[],[]
dovecot-pigeonhole,[],[]
doxygen,[],[]
doxypy,[],[]
dracut,[],[]
dragonfly-reverb,[],[]
drakon,[],[]
drascula-international,[],[]
drascula-music,[],[]
drawing,[],[]
drawswf,[],[]
dreamchess,[],[]
driverctl,[],[]
droidcam,[],[]
dropbear,[],[]
dropbox-uploader,[],[]
drv_z42,[],[]
drwright,[],[]
ds4drv,[],[]
dsniff,[],[]
dssi,[],[]
dst,[],[]
dstool_tk,[],[]
dstool_tk-doc,[],[]
dtach,[],[]
dtkcommon,[],[]
dub,[],[]
duel3,[],[]
duma,[],[]
dumb,[],[]
dumbster,[],[]
dump,[],[]
dune-configurator,"[""ocaml-dune""]","[""ocaml-dune""]"
dune-private-libs,"[""ocaml-dune""]","[""ocaml-dune""]"
dunst,[],[]
duperemove,[],[]
dvblast,[],[]
dvdbackup,[],[]
dvdisaster,[],[]
dvdrwtools-control,[],[]
dvdstyler,[],[]
dvgrab,[],[]
dvorak7min,[],[]
dwall,[],[]
dwdiff,[],[]
dwm,[],[]
dwz,[],[]
dxftoelmt,[],[]
dxpc,[],[]
dynamips,[],[]
dzen2,[],[]
e16,"[""enlightenment""]",[]
e2fsimage,[],[]
e2fsprogs,"[""e2fsprogs-devel""]",[]
e2tools,[],[]
e3,[],[]
e4rat,[],[]
eaglemode,[],[]
earlyoom,[],[]
easyeffects,[],[]
easymesh,[],[]
easypaint,[],[]
easystroke,[],[]
easytag,[],[]
eatmydata,"[""libeatmydata""]","[""libeatmydata""]"
eb,[],[]
ebook-tools,[],[]
ec2-ami-tools,[],[]
ec2-api-tools,[],[]
ecj,[],[]
ecl,[],[]
ruby-mixlib-versioning,[],[]
ruby-mono-logger,"[""ruby-mono_logger""]","[""ruby-mono_logger""]"
mjpg-streamer,[],[]
