name,data
CharLS,"["" \tCharLS"","" \tCharLS-devel"","" \tcharls"","" \tcharls-devel""]"
ChowMatrix,[]
CloudCross,[]
CriticalMass,"[""        critter""]"
Cultivation,[]
CuraEngine,[]
flacon,"["""",""  flacon-qt5"","" flacon-qt5""]"
DCC,[]
gbinder-python,"[""""]"
DSR,[]
DoThings,"["" python3(things)""]"
ElectricFence,[]
FlightGear-data,"[""  fgfs-data""]"
FlightGear-gettingstarted,[]
gcompris-qt,"[""""]"
FlightGear-tu154b,[]
libpqxx,[]
FreeAdhocUDF,[]
libprelude,"[""        bundled(gnulib)"",""        prelude-devel""]"
GConf,"[""  GConf2"",""  libGConf2"",""  libGConf2-devel"",""  libGConf2-devel-doc"","" GConf-sanity-check""]"
libpreludedb,"[""        bundled(gnulib)"",""  python-modules-libpreludedb""]"
GLC_Player,[]
libproj,"[""  proj-devel"","" proj-devel""]"
libprojectM,[]
GLC_lib,[]
GLEW,[]
GLEW2.1,"[""  libGLEW""]"
GMT,"[""        GMT-examples"",""        gmt"",""        gmt-common"",""        gmt-devel"",""        gmt-doc"",""       GMT-examples"",""       GMT-octave"",""       GMT-static""]"
GTS,[]
GeoIP-ASNum,"["" /usr/share/GeoIP/GeoIPASNum.dat""]"
GeoIP-Lite-City,"["" /usr/share/GeoIP/GeoLiteCity.dat""]"
GeoIP-Lite-Country,"["" /usr/share/GeoIP/GeoIP.dat""]"
GeoLite2-ASN,[]
GeoLite2-City,[]
GeoLite2-Country,[]
GpsTrip,[]
GraphicsMagick,"[""  GraphicsMagick"","" GraphicsMagick-c++"","" GraphicsMagick-c++-devel"","" GraphicsMagick-devel""]"
HdrHistogram,[]
I2util,[]
IPAddress,[]
Inventor,"["" InventorXt and InventorXt-devel.""]"
KoLmafia,[]
KoboDeluxe,[]
Kvantum,[]
LibreOffice-extension-CyrillicTools,[]
libksba-gost,"[""  libksba(gost)""]"
bash-defaults,"["""","" /bin/bash"","" /bin/sh, /usr/lib/bash""]"
icon-slicer,[]
icon-theme-adwaita,"[""  adwaita-icon-theme""]"
icon-theme-deepin,[]
icon-theme-faenza,[]
icon-theme-faenza-blue,[]
hunspell-ga,"[""""]"
hunspell-gd,"[""""]"
hunspell-gl,"[""""]"
hunspell-grc,"[""""]"
hunspell-gu,"[""""]"
hunspell-gv,"[""""]"
hunspell-haw,"[""""]"
hunspell-hi,"[""""]"
hunspell-hil,"[""""]"
python3-module-oslo.policy,"[""""]"
python3-module-oslo.privsep,"[""""]"
python3-module-oslo.reports,"[""""]"
python3-module-oslo.rootwrap,"["""",""  python-module-oslo-rootwrap-doc"",""  python3-module-oslo-rootwrap""]"
python3-module-oslo.serialization,"["""",""  python-module-oslo-serialization-doc"",""  python3-module-oslo-serialization""]"
python3-module-oslo.service,"[""""]"
python3-module-oslo.upgradecheck,"[""""]"
python3-module-oslo.utils,"["""",""  python-module-oslo-utils-doc"",""  python3-module-oslo-utils""]"
python3-module-oslo.versionedobjects,"[""""]"
python3-module-oslo.vmware,"["""",""  python3-module-oslo-vmware""]"
python3-module-oslotest,"["""","" python3(oslotest)""]"
python3-module-osprofiler,"[""""]"
python3-module-otr,"[""""]"
python3-module-outcome,"[""""]"
python3-module-ovirt-engine-sdk,"[""""]"
python3-module-ovsdbapp,"[""""]"
python3-module-packaging,"[""""]"
python3-module-paginate,"["""","" python3(paginate)""]"
python3-module-paginate_sqlalchemy,"["""","" python3(paginate_sqlalchemy)""]"
python3-module-paho,"[""""]"
python3-module-pallets-sphinx-themes,"[""""]"
python3-module-pamqp,"["""","" python3(pamqp)""]"
python3-module-pandas,"[""""]"
python3-module-pandocfilters,"[""""]"
python3-module-parallax,"[""""]"
python3-module-parameterized,"[""""]"
python3-module-paramiko,"[""""]"
python3-module-parse,"[""""]"
python3-module-parse_type,"[""""]"
python3-module-parsedatetime,"[""""]"
python3-module-parso,"[""""]"
python3-module-parted,"["""","" pyparted""]"
python3-module-passlib,"[""""]"
python3-module-passwdqc,"[""""]"
python3-module-paste,"["""","" python3(Paste)""]"
python3-module-patch-ng,"[""""]"
python3-module-path,"["""",""  python3-module-path.py"","" python3(path)""]"
python3-module-pathlib2,"[""""]"
python3-module-pathod,"["""","" python3(libpathod)""]"
python3-module-pathtools,"[""""]"
python3-module-patiencediff,"[""""]"
python3-module-patsy,"[""""]"
python3-module-pbkdf2,"[""""]"
python3-module-pbr,"[""""]"
python3-module-pcap,"[""""]"
python3-module-pebble,"["""","" python3(pebble)""]"
python3-module-pecan,"[""""]"
python3-module-peewee,"["""","" python-module-peewee""]"
python3-module-peewee-async,"["""","" python3(peewee_async)""]"
python3-module-pefile,"[""""]"
python3-module-pelican,"["""","" python-module-pelican""]"
python3-module-pem,"[""""]"
python3-module-pep517,"[""""]"
python3-module-peppercorn,"["""","" python3(peppercorn)""]"
python3-module-periphery,"[""""]"
python3-module-persistent,"["""","" python3(persistent.TimeStamp)""]"
python3-module-pexif,"["""","" python3(pexif)""]"
python3-module-pexpect,"["""",""  pexpect""]"
python3-module-pg8000,"["""","" python3(pg8000)""]"
python3-module-phonon,"[""""]"
python3-module-pies,"["""","" python3(pies)""]"
python3-module-piexif,"[""""]"
python3-module-pifpaf,"[""""]"
python3-module-pika,"[""""]"
python3-module-pika-pool,"[""""]"
python3-module-psd-tools,"[""""]"
python3-module-psd2svg,"[""""]"
python3-module-psutil,"[""""]"
python3-module-psycogreen,"[""""]"
python3-module-psycopg2,"[""""]"
python3-module-psycopg2cffi,"["""","" python3(psycopg2cffi)""]"
python3-module-ptest,"["""","" python3(ptest)""]"
python3-module-publicsuffix,"[""""]"
python3-module-purl,"["""","" python3(purl)""]"
python3-module-pyPEG2,"[""""]"
python3-module-pyScss,"["""","" python3(pyScss)""]"
hunspell-hr,"[""""]"
hunspell-hsb,"[""""]"
hunspell-ht,"[""""]"
hunspell-hu,"[""""]"
hunspell-hy,"[""""]"
hunspell-ia,"[""""]"
hunspell-id,"[""""]"
hunspell-is,"[""""]"
promu,[]
propagator,[]
properties-maven-plugin,[]
gem-gridster-rails,[]
gem-gssapi,[]
prosody,[]
libst2205,[]
libstaroffice,[]
libstatgrab,"["" \tlibstatgrab"","" \tlibstatgrab-devel""]"
libstemmer,[]
libstfl0,[]
libstroke,[]
libstrophe,[]
hunspell-it,"[""""]"
hunspell-kk,"[""""]"
hunspell-km,"[""""]"
hunspell-kn,"[""""]"
hunspell-ko,"[""""]"
libsuil,[]
libsuitesparse,[]
hunspell-ku,"[""""]"
libsvg,"["" \tliblibsvg-devel"","" \tlibsvg-devel""]"
hunspell-ky,"[""""]"
libsvg-cairo,"[""          liblibsvg-cairo-devel"",""          libsvg-cairo-devel""]"
hunspell-la,"[""""]"
libsvm,[]
hunspell-lb,"[""""]"
hunspell-ln,"[""""]"
hunspell-lt,"[""""]"
hunspell-lv,"["""",""        dictionary-lv"",""        dictionary-lv_LV"",""        enchant-dictionary"",""        hunspell-lv_LV"",""       hunspell-dictionary"",""       myspell-lv"",""       myspell-lv_LV""]"
hunspell-mai,"[""""]"
libsx,"[""  sx""]"
hunspell-mg,"[""""]"
libsysstat,[]
hunspell-mi,"[""""]"
hunspell-mk,"[""""]"
hunspell-ml,"[""""]"
hunspell-mn,"[""""]"
hunspell-mos,"[""""]"
libsz2,"[""  libsz0-devel"",""  libsz0-devel-static""]"
hunspell-mr,"[""""]"
libt1ha,[]
hunspell-ms,"[""""]"
hunspell-mt,"[""""]"
kernel-headers-common,"[""""]"
gem-gpgme,"["""",""       ruby-gpgme"",""      ruby-gpgme""]"
gem-graphql,"[""""]"
libta-lib,[]
gem-graphql-batch,"[""""]"
libtag,"[""  taglib"",""  taglib-devel""]"
libtag-extras,"[""  taglib-extras"",""  taglib-extras-devel""]"
libtalloc,"[""  libpytalloc"",""  libpytalloc-devel""]"
libtar,"[""  libdxcompiler""]"
protobuf,"[""  libprotobuf"",""  libprotobuf-lite"",""  protobuf-javanano""]"
protobuf-c,"[""  libprotobuf-c""]"
protocol,[]
protoparser,[]
proxmox-backup,"[""  pve-backup-client"",""  pve-backup-file-restore"",""  pve-backup-server""]"
libtarsnap-scrypt,[]
proxmox-backup-qemu,"[""  libproxmox-backup-qemu0"",""  libpve-backup-qemu"",""  libpve-backup-qemu-devel""]"
hunspell-nds,"[""""]"
proxmox-websocket-tunnel,[]
proxychains-ng,"[""  proxychains""]"
ps_mem,[]
psensor,[]
psi,"["" psi0.11""]"
hunspell-ne,"[""""]"
psi-plus,[]
hunspell-nl,"[""""]"
psi-plus-l10n,[]
hunspell-no,"["""",""  GConf2"",""  libGConf2"",""  libGConf2-devel"",""  libGConf2-devel-doc"","" GConf-sanity-check""]"
libcue,[]
hunspell-nr,"[""""]"
firmware-p54,[]
firmware-prism54,[]
firmware-psb,[]
firmware-ql6312,[]
firmware-zd1201,"["" firmware-zd1201""]"
hunspell-nso,"[""""]"
firmware-zd1211,[]
hunspell-ny,"[""""]"
firstbootwizard,[]
firsttime-extend-home,[]
fix-mime-charset,[]
fixbashisms,[]
flac,"[""  libflac"",""  libflac++"",""  liboggflac++-devel"",""  liboggflac-devel""]"
flac123,[]
flac2mp3,[]
hunspell-oc,"[""""]"
hunspell-om,"[""""]"
hunspell-or,"[""""]"
hunspell-pa,"[""""]"
hunspell-pl,"[""""]"
hunspell-pt,"[""""]"
hunspell-qu,"[""""]"
flam3,[]
flamegraph,[]
flamerobin,[]
flameshot,[]
flare-engine,[]
flare-game,"[""  flare"",""  flare-data""]"
flashrom,[]
flatbuffers,[]
flatcam,[]
flatpak-builder,[]
flatpak-repo-flathub,[]
flatzebra,"[""  flatzebra-devel""]"
flaw,[]
flawfinder,[]
fldigi,[]
fleet,[]
fleet-commander-admin,[]
fleet-commander-client,[]
flex,[]
hunspell-quh,"[""""]"
hunspell-ro,"[""""]"
hunspell-ru-aot,"["""","" hunspell-ru""]"
hunspell-rw,"[""""]"
hunspell-sc,"[""""]"
hunspell-se,"[""""]"
hunspell-shs,"[""""]"
hunspell-si,"[""""]"
pear-Auth_PrefManager2,[]
pear-Auth_SASL,[]
pear-Benchmark,[]
pear-Cache,[]
pear-Cache_Lite,[]
pear-Calendar,"[""  adwaita-icon-theme""]"
pear-CodeGen,[]
pear-CodeGen_MySQL,[]
pear-CodeGen_PECL,[]
pear-Config,[]
pear-ConsoleTools,[]
pear-Console_Color,[]
pear-Contact_Vcard_Build,[]
pear-Contact_Vcard_Parse,[]
pear-Crypt_CBC,[]
pear-Crypt_CHAP,[]
pear-Crypt_DiffieHellman,[]
pear-Crypt_HMAC,[]
pear-Crypt_RC4,[]
pear-Crypt_RSA,[]
pear-Crypt_Xtea,[]
pear-DB,[]
pear-DBA,[]
pear-DB_DataObject,[]
pear-DB_DataObject_FormBuilder,[]
pear-DB_NestedSet,[]
pear-DB_Pager,[]
flexdock,[]
flickcurl,[]
flight-of-the-amazon-queen,[]
flight-of-the-amazon-queen-cd,[]
flite,[]
flobopuyo,[]
flow-capture,"["" flow-capture-collector""]"
flow-tools-ng,"["" flow-tools""]"
flowblade,[]
flpsed,[]
fluent-bit,[]
fluid,[]
fluid-soundfont,"[""        timidity++-patches"",""       PersonalCopy-Lite-patches"",""       soundfont2"",""       soundfont2-default"",""       timidity++-patches""]"
fluidsynth,"[""  libiiwusynth-devel-static"","" libiiwusynth-devel-static""]"
flute,[]
fluxbox,[]
fmio,[]
fmit,[]
fmpp,[]
focuswriter,[]
foldoc,[]
foliate,[]
font-manager,[]
fontconfig-disable-type1-font-for-assistant,[]
fontconfig-infinality,"["" fontconfig-infinality""]"
fontdump,[]
fontforge,[]
fontmatrix,[]
fontpackages,[]
fonts-bitmap-100dpi,"[""  XFree86-100dpi-fonts"",""  XFree86-100dpi-fonts-unicode"",""  xorg-x11-100dpi-fonts"",""  xorg-x11-100dpi-fonts-unicode"","" XFree86-100dpi-fonts xorg-x11-100dpi-fonts"","" XFree86-100dpi-fonts-unicode xorg-x11-100dpi-fonts-unicode""]"
gz-sensors,[]
gz-sim,[]
python3-module-rainbow_logging_handler,"["""","" python3(rainbow_logging_handler)""]"
python3-module-random2,"[""""]"
python3-module-rapidfuzz,"[""""]"
python3-module-rasterio,"["""","" python3(rasterio)""]"
python3-module-ratelim,"["""","" python3(ratelim)""]"
python3-module-rcssmin,"["""","" python3(rcssmin)""]"
python3-module-rdflib,"[""""]"
python3-module-readthedocs-sphinx-ext,"["""","" python3(readthedocs_ext)""]"
python3-module-rebulk,"[""""]"
python3-module-rebus,"["""","" python3(rebus)""]"
python3-module-recaptcha-client,"[""""]"
python3-module-recommonmark,"[""""]"
python3-module-redis-sniffer,"["""","" python3(redis_sniffer)""]"
python3-module-reedsolo,"[""""]"
python3-module-regex,"[""""]"
python3-module-relatorio,"["""","" python2.7(relatorio)""]"
python3-module-releases,"[""""]"
python3-module-remoto,"[""""]"
python3-module-rencode,"[""""]"
python3-module-reno,"[""""]"
python3-module-repoze.bitblt,"[""""]"
python3-module-repoze.browserid,"[""""]"
python3-module-repoze.component,"[""""]"
python3-module-repoze.configuration,"[""""]"
python3-module-repoze.cssutils,"[""""]"
python3-module-repoze.debug,"[""""]"
python3-module-repoze.depinj,"[""""]"
python3-module-repoze.django,"[""""]"
python3-module-repoze.errorlog,"[""""]"
python3-module-repoze.evolution,"[""""]"
python3-module-repoze.filesafe,"[""""]"
python3-module-repoze.formapi,"[""""]"
python3-module-repoze.lru,"[""""]"
python3-module-repoze.mailin,"["""","" python3(repoze.mailin)""]"
python3-module-repoze.monty,"[""""]"
python3-module-repoze.obob,"[""""]"
python3-module-repoze.profile,"[""""]"
python3-module-repoze.retry,"[""""]"
fonts-bitmap-75dpi,"[""  XFree86-75dpi-fonts"",""  XFree86-75dpi-fonts-unicode"",""  xorg-x11-75dpi-fonts"",""  xorg-x11-75dpi-fonts-unicode"","" XFree86-75dpi-fonts xorg-x11-75dpi-fonts"","" XFree86-75dpi-fonts-unicode xorg-x11-75dpi-fonts-unicode""]"
fonts-bitmap-artwiz-aleczapka,[]
fonts-bitmap-baekmuk,[]
fonts-bitmap-cyr_rfx-cp1251,"["" XFree86-cyr_rfx-fonts-cp1251"","" cyr_rfx-windows-1251""]"
fonts-bitmap-cyr_rfx-iso10646-0400,"["" XFree86-cyr_rfx-fonts-iso10646-0400""]"
fonts-bitmap-cyr_rfx-iso8859-5,"["" cyr_rfx-iso8859-5 XFree86-cyr_rfx-fonts-iso8859-5""]"
fonts-bitmap-cyr_rfx-koi8-r,"["" cyr_rfx-koi8-1 XFree86-cyr_rfx-fonts-koi8-1 XFree86-cyr_rfx-fonts-koi8-r""]"
fonts-bitmap-cyr_rfx-koi8-u,"["" cyr_rfx-koi8-ub XFree86-cyr_rfx-fonts-koi8-ub XFree86-cyr_rfx-fonts-koi8-u""]"
fonts-bitmap-cyrillic,"[""  xorg-x11-cyrillic-fonts"","" xorg-x11-cyrillic-fonts""]"
fonts-bitmap-efont-unicode,"[""  efont-unicode""]"
fonts-bitmap-iso8859-2,"[""        fonts-ISO8859-2"",""        fonts-ISO8859-2-100dpi"",""        fonts-ISO8859-2-75dpi"",""       fonts-ISO8859-2"",""       fonts-ISO8859-2-100dpi"",""       fonts-ISO8859-2-75dpi""]"
fonts-bitmap-japanese,"["" \tjisksp14"",""  fonts-ja"",""  fonts-japanese"",""  kappa20""]"
arduino,"[""""]"
arrow,"["""",""  libarrow-devel"","" python3(pyarrow._cuda)"","" python3(pyarrow._orc)"","" python3(pyarrow._plasma)"","" python3(pyarrow._substrait)""]"
audacious,"["""","" audacious-devel""]"
audacious-plugins,"[""""]"
audit,"["""",""  libaudit""]"
auditd-plugin-clickhouse,"[""""]"
bash3,"["""",""  bash2"","" bash2"","" bash2-doc"","" bash2-examples""]"
bash4,"["""","" /bin/sh4, /usr/lib/bash4""]"
bashdb,"[""""]"
bashrc,"[""""]"
basic256,"[""""]"
basqet,"[""""]"
bastet,"[""""]"
basu,"["""",""  libbasu""]"
bat,"[""""]"
batik,"["""",""  xmlgraphics-batik"",""  xmlgraphics-batik-rasterizer"",""  xmlgraphics-batik-slideshow"",""  xmlgraphics-batik-squiggle"",""  xmlgraphics-batik-svgpp"",""  xmlgraphics-batik-ttf2svg""]"
battray,"[""""]"
bb,"[""""]"
bbc-vamp-plugins,"[""""]"
bbe,"[""""]"
bbswitch,"["""","" python3(portal)""]"
bc,"[""""]"
bcache-tools,"[""""]"
bcc,"[""""]"
bcel,"[""""]"
bchunk,"[""""]"
bcrypt,"[""""]"
bcunit,"[""""]"
bdfresize,"[""""]"
bdftopcf,"[""""]"
bdrsync,"[""""]"
bdsync,"[""""]"
bea-stax,"["""",""  stax-bea""]"
bean-validation-api,"[""""]"
bean-validation-api1,"[""""]"
beansbinding,"[""""]"
beanstalkd,"[""""]"
bear,"[""""]"
beatroot-vamp-plugin,"[""""]"
bedup,"[""""]"
beebeep,"[""""]"
beecrypt,"["""",""  beecrypt"",""  beecrypt-devel"",""  beecrypt-devel-static"",""  libbeecrypt"","" beecrypt"","" beecrypt-devel"","" beecrypt-devel-static""]"
beegen,"[""""]"
beep-speaker,"[""""]"
bees,"[""""]"
beesu,"["""","" caja-beesu-manager"","" gedit-beesu-plugin"","" nautilus-beesu-manager"","" nemo-beesu-manager"","" pluma-beesu-plugin""]"
bemenu,"[""""]"
beneath-a-steel-sky,"["""",""        bass"",""       bass""]"
beneath-a-steel-sky-cd,"[""""]"
berusky,"[""""]"
berusky-data,"[""""]"
bessel,"[""""]"
beust-jcommander,"[""""]"
beust-jcommander1.71,"[""""]"
bfgminer,"[""""]"
bgpq3,"[""""]"
biber,"[""""]"
biblesync,"[""""]"
bibletime,"[""""]"
bidilink,"[""""]"
biew,"[""""]"
bijiben,"[""""]"
biloba,"[""""]"
bin2iso,"[""""]"
bind-control,"[""""]"
bindex,"[""""]"
bindfs,"[""""]"
bing,"[""""]"
biniax,"[""""]"
biniax2,"[""""]"
binkd,"[""""]"
binlog2sql,"[""""]"
binutils,"["""",""  libbfd-devel"",""  libiberty-devel"","" libbfd-devel"","" libiberty-devel""]"
binwalk,"[""""]"
biosig,"[""""]"
bird,"[""""]"
birdtray,"[""""]"
birq,"[""""]"
bison,"["""",""  byacc"","" byacc""]"
bitcoin,"[""""]"
bitlbee,"[""""]"
hunspell-sk,"[""""]"
hunspell-sl,"[""""]"
hunspell-smj,"[""""]"
hunspell-so,"[""""]"
hunspell-sq,"[""""]"
hunspell-sr,"["""",""  hunspell-bs"",""  hyphen-bs""]"
hunspell-ss,"[""""]"
hunspell-st,"[""""]"
hunspell-sv,"[""""]"
hunspell-sw,"[""""]"
hunspell-ta,"[""""]"
hunspell-te,"[""""]"
hunspell-tet,"[""""]"
hunspell-th,"[""""]"
hunspell-ti,"[""""]"
fonts-bitmap-jisksp16-1990,"["" \tjisksp16-1990""]"
faac,"[""  libfaac""]"
facebook,[]
faces,[]
fachoda,[]
fail2ban,[]
fairymax,[]
fakechroot,[]
fakenes,[]
fakeroot,[]
faketime,[]
falcon,[]
far2l,[]
farmhash,[]
farstream0.2,[]
fasd,[]
fasm,[]
fasterxml-oss-parent,[]
fastjar,[]
fastonosql,[]
fastutil,[]
fatback,[]
fatcat,[]
fatrace,[]
fatresize,[]
fatsort,[]
faust,[]
fb2edit,[]
fbg,[]
fbg2,"["" \tfbg""]"
fbgrab,[]
fbi,[]
fbpager,"[""  fluxter""]"
fbreader,[]
fbset,[]
fbterm,[]
fbv,[]
fceux,[]
fcgiwrap,[]
fcitx,"["" \t\tfcitx-keyboard"",""  4.2.3""]"
fcitx-chewing,[]
fcitx-cloudpinyin,[]
fcitx-configtool,[]
fcitx-fbterm,[]
fcitx-libpinyin,[]
fcitx-m17n,[]
fcitx-qt5,[]
fcitx-sunpinyin,[]
fcitx-table-extra,[]
fcitx-table-other,[]
fcitx-ui-light,[]
fckeditor,[]
fdclock,[]
fdk-aac,[]
fdkaac,"["" fdkacc""]"
python3-module-pyaas,"["""","" python3(pyaas)""]"
python3-module-pyaes,"[""""]"
python3-module-pyalsa,"[""""]"
python3-module-pyamg,"[""""]"
python3-module-pyaml,"["""","" python3(pyaml)""]"
python3-module-pyannotate,"[""""]"
python3-module-pyannote.core,"["""","" python3(pyannote)"","" python3(pyannote.core)""]"
python3-module-pyannote.database,"["""","" python3(pynzb)""]"
python3-module-pyannote.metrics,"["""","" python3(pyannote.metrics)""]"
python3-module-pyannote.parser,"["""","" python3(pyannote.parser)""]"
python3-module-pyasn,"["""","" python3(pyasn)""]"
python3-module-pyasn1,"[""""]"
python3-module-pyasn1-modules,"[""""]"
python3-module-pyatspi,"[""""]"
python3-module-pyaudio,"[""""]"
python3-module-pyaxon,"["""","" python3(pyaxon) python3(axon)""]"
hunspell-tk,"[""""]"
hunspell-tn,"[""""]"
hunspell-tpi,"[""""]"
hunspell-ts,"[""""]"
hunspell-tt,"[""""]"
hunspell-uk,"[""""]"
hunspell-ur,"[""""]"
hunspell-uz,"[""""]"
hunspell-ve,"[""""]"
hunspell-vi,"[""""]"
hunspell-wa,"[""""]"
hunspell-xh,"[""""]"
hunspell-yi,"[""""]"
hunspell-zu,"[""""]"
hurrican,"[""""]"
huskylib,"["""",""  huskylib-devel-libs""]"
hw-probe,"[""""]"
hwdatabase,"[""""]"
hwflush-check,"[""""]"
icon-theme-faience,[]
icon-theme-hicolor,"["" hicolor-icon-theme""]"
LibreOffice-plugin-altcsp,[]
LibreOffice-still,"[""   LibreOffice-still-kde4"",""   LibreOffice4-kde4"",""  LibreOffice-still-full"",""  LibreOffice-still-gnome"",""  LibreOffice-still-kde4"",""  LibreOffice4-kde4"",""  libreoffice"",""  libreoffice5"","" LibreOffice4"","" LibreOffice4-common"","" LibreOffice4-extensions"","" LibreOffice4-integrated"","" LibreOffice4-langpack-be"","" LibreOffice4-langpack-de"","" LibreOffice4-langpack-el"","" LibreOffice4-langpack-es"","" LibreOffice4-langpack-fr"","" LibreOffice4-langpack-kk"","" LibreOffice4-langpack-pt-BR"","" LibreOffice4-langpack-ru"","" LibreOffice4-langpack-tt"","" LibreOffice4-langpack-uk"","" LibreOffice4-mimetypes""]"
hwinfo,"["""",""  hwinfo-devel"",""  libhd"","" libhddev""]"
hwloc,"[""""]"
hxtools,"[""""]"
hydra,"["""",""  hydra"",""  hydra-common"",""  hydra-gtk"",""  hydra-pwinspector""]"
hydrogen,"[""""]"
hyena,"[""""]"
hyenae,"[""""]"
hyperfine,"[""""]"
hyperrogue,"[""""]"
hyperscan,"[""""]"
hyphen,"[""""]"
hyphen-as,"[""""]"
hyphen-bg,"[""""]"
hyphen-bn,"[""""]"
hyphen-ca,"[""""]"
hyphen-cs,"["""",""  openoffice.org-dict-cs_CZ""]"
hyphen-cy,"[""""]"
hyphen-da,"[""""]"
hyphen-de,"[""""]"
hyphen-el,"[""""]"
hyphen-es,"[""""]"
hyphen-eu,"[""""]"
hyphen-fa,"[""""]"
hyphen-fo,"[""""]"
hyphen-fr,"[""""]"
hyphen-ga,"[""""]"
hyphen-gl,"[""""]"
hyphen-grc,"[""""]"
hyphen-gu,"[""""]"
hyphen-hi,"[""""]"
hyphen-hsb,"[""""]"
hyphen-hu,"[""""]"
hyphen-ia,"[""""]"
hyphen-id,"[""""]"
hyphen-is,"[""""]"
hyphen-it,"["""",""  hyphen-la""]"
hyphen-kn,"[""""]"
hyphen-ku,"[""""]"
hyphen-lt,"[""""]"
hyphen-lv,"[""""]"
hyphen-mi,"[""""]"
hyphen-ml,"[""""]"
hyphen-mn,"[""""]"
LibreSSL,"[""  libcrypto-LibreSSL"",""  libssl-LibreSSL"","" LibreSSL-doc"","" LibreSSL-openssl"","" libtls-doc"","" nc"","" netcat"","" netcat-openbsd"","" netcat-ssl""]"
